MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,n,MaxCl,MinCl,MeanCl,minYear,maxYear,Lat,Long,state
11113300-53-CNT,BRIDGE D.S. OF GILMAN DAM,Stream,7,5,2,3.6142857142857143,1990,2008,44.410964,-71.722714,VT
11113300-58-CNT,RTE 2 BRIDGE,Stream,12,4.6,3,3.7583333333333333,1990,2015,44.496114,-71.594419,VT
11NPSWRD_WQX-NETN_MABI_27,The Pogue,Lake,11,0.7799,0.26942,0.46348941363636365,2012,2017,43.6333611,-72.542633,VT
11NPSWRD_WQX-NETN_MABI_28,Pogue Brook (Stream A),Stream,11,0.7799,0.32968500000000006,0.4984896129870131,2012,2017,43.6349333,-72.5293667,VT
1VTDECWQ-500040,Lake Elligo (Eligo Pond),Lake,11,8.31,7.02,7.685,2006,2017,44.5938,-72.3556,VT
1VTDECWQ-500115,Austin Pond,Lake,1,8.45,8.45,8.45,2010,2010,43.71,-73.19,VT
1VTDECWQ-500117,Athens Pond,Lake,4,12.5,8.23,10.32,2006,2011,43.1225,-72.6056,VT
1VTDECWQ-500129,Berlin Pond,Lake,4,31,17.4,26.35,2008,2017,44.1839,-72.5872,VT
1VTDECWQ-500132,Black Pond,Lake,1,2.9,2.9,2.9,2006,2006,43.7028,-73.2233,VT
1VTDECWQ-500135,Bliss Pond,Lake,6,11.15,9.3,9.940000000000001,2006,2010,44.35,-72.5,VT
1VTDECWQ-500136,Buck Lake,Lake,1,2,2,2,2006,2006,44.4611,-72.4,VT
1VTDECWQ-500155,Danby Pond,Lake,4,11.4,7.34,8.692499999999999,2008,2016,43.3656,-73.0522,VT
1VTDECWQ-500159,Echo Lake (Keeler Pond),Lake,1,2.47,2.47,2.47,2010,2010,43.7475,-73.1828,VT
1VTDECWQ-500161,Emerald Lake,Lake,2,11.5,3.38,7.4399999999999995,2011,2011,43.27,-73,VT
1VTDECWQ-500167,Fosters Pond,Lake,1,2,2,2,2006,2006,44.328,-72.2094,VT
1VTDECWQ-500170,Gates Pond,Lake,2,2.7,2.62,2.66,2006,2011,42.81,-72.8,VT
1VTDECWQ-500173,Gillett Pond,Lake,5,2.783,2.2,2.4846,2009,2015,44.3525,-72.9661,VT
1VTDECWQ-500176,Grout Pond,Lake,4,0.5,0.33,0.375,2017,2017,43.0448,-72.944,VT
1VTDECWQ-500181,Hidden Lake,Lake,1,10.8,10.8,10.8,2017,2017,42.883,-72.7203,VT
1VTDECWQ-500242,Pensioner Pond,Lake,3,5.23,2.96,3.851,2006,2013,44.8783,-72.0567,VT
1VTDECWQ-500285,Rood Pond,Lake,1,2,2,2,2006,2006,44.0767,-72.5886,VT
1VTDECWQ-500287,Roach Pond,Lake,1,24.9,24.9,24.9,2011,2011,43.71,-73.2,VT
1VTDECWQ-500296,Sodom Pond,Lake,2,13.9,8.82,11.36,2010,2015,44.3256,-72.5003,VT
1VTDECWQ-500299,Spring Lake (Shrewsbury Pond),Lake,1,2,2,2,2006,2006,43.495,-72.92,VT
1VTDECWQ-500304,Sunset Lake,Lake,3,40.45,18,32.75,2006,2011,44.0436,-72.6039,VT
1VTDECWQ-500319,Zack Woods Pond,Lake,2,0.976,0.902,0.9390000000000001,2011,2011,44.6107,-72.502,VT
1VTDECWQ-500322,Shelburne Pond,Lake,57,23.4,10.1,20.705263157894738,2006,2007,44.3853,-73.1608,VT
1VTDECWQ-500366,Nulhegan Pond,Lake,3,3.2,2.07,2.82,2010,2011,44.79,-71.81,VT
1VTDECWQ-500392,Lamson Pond,Lake,1,53,53,53,2008,2008,44.06,-72.61,VT
1VTDECWQ-500395,Pine Pond,Lake,1,3.463,3.463,3.463,2012,2012,43.6378,-73.1953,VT
1VTDECWQ-500398,Wallingford Pond,Lake,1,0.35,0.35,0.35,2015,2015,43.4114,-72.9086,VT
1VTDECWQ-500400,Colchester Pond,Lake,1,2,2,2,2006,2006,44.5589,-73.1194,VT
1VTDECWQ-500406,Hinkum Pond,Lake,1,2,2,2,2006,2006,43.7661,-73.1675,VT
1VTDECWQ-500413,Stannard Pond,Lake,1,0.656,0.656,0.656,2011,2011,44.5303,-72.1667,VT
1VTDECWQ-500414,Mollys Pond,Lake,1,5.71,5.71,5.71,2010,2010,44.39,-72.23,VT
1VTDECWQ-500415,Mud Pond,Lake,1,2,2,2,2006,2006,44.3172,-72.2122,VT
1VTDECWQ-500417,Dennis Pond,Lake,1,2,2,2,2006,2006,44.72,-71.65,VT
1VTDECWQ-500423,Chandler Pond,Lake,1,2,2,2,2006,2006,44.535,-72.0961,VT
1VTDECWQ-500442,Thurman W. Dix Reservoir,Lake,2,2.439,2.272,2.3555,2013,2013,44.1814,-72.4242,VT
1VTDECWQ-500447,Southern Section - Lake Champlain,Lake,22,22.4,7.2,13.627272727272727,1991,1996,43.59,-73.43,VT
1VTDECWQ-500448,Southern Section - Lake Champlain,Lake,34,13.3,10.3,11.782352941176471,1990,1996,44.06,-73.43,VT
1VTDECWQ-500449,Port Henry Section - Lake Champlain,Lake,956,16.3,10.2,12.839982217573223,1990,2017,44.1261,-73.4128,VT
1VTDECWQ-500450,Port Henry Section - Lake Champlain,Lake,34,12.8,10.2,11.08235294117647,1990,1996,44.18,-73.39,VT
1VTDECWQ-500451,Otter Creek Section - Lake Champlain,Lake,466,16.6,10,14.022912017167382,1990,2017,44.2422,-73.3292,VT
1VTDECWQ-500452,Main Section - Lake Champlain,Lake,267,15.4,10,10.693258426966292,1990,1996,44.3,-73.31,VT
1VTDECWQ-500453,Main Section - Lake Champlain,Lake,26,13.4,10.4,11.046153846153846,1990,1996,44.35,-73.3,VT
1VTDECWQ-500454,Main Section - Lake Champlain,Lake,25,13.6,10.4,11.064,1990,1996,44.35,-73.32,VT
1VTDECWQ-500455,Main Section - Lake Champlain,Lake,26,13.4,10.3,11.007692307692308,1990,1996,44.41,-73.29,VT
1VTDECWQ-500458,Main Section - Lake Champlain,Lake,879,15.8,8.1,12.743579067121729,1990,2017,44.4711,-73.2992,VT
1VTDECWQ-500459,Burlington Bay - Lake Champlain,Lake,564,19.5,8.8,13.317441489361702,1990,2017,44.4747,-73.2317,VT
1VTDECWQ-500460,Main Section - Lake Champlain,Lake,34,13.9,10.1,11.05,1990,2007,44.47,-73.25,VT
1VTDECWQ-500461,Main Section - Lake Champlain,Lake,25,13.4,10.2,10.944,1990,1996,44.52,-73.31,VT
1VTDECWQ-500463,Main Section - Lake Champlain,Lake,26,13.4,9.5,10.76153846153846,1990,1996,44.58,-73.35,VT
1VTDECWQ-500465,Main Section - Lake Champlain,Lake,29,12.5,9.8,10.744827586206897,1990,1996,44.64,-73.38,VT
1VTDECWQ-500466,Main Section - Lake Champlain,Lake,31,11.1,8.9,9.53,1990,1996,44.67,-73.26,VT
1VTDECWQ-500467,Main Section - Lake Champlain,Lake,35,10.8,9,9.489428571428572,1990,1996,44.7,-73.27,VT
1VTDECWQ-500469,Main Section - Lake Champlain,Lake,30,13.6,9.9,10.843333333333334,1990,1996,44.69,-73.36,VT
1VTDECWQ-500471,Isle La Motte - Lake Champlain,Lake,33,12.3,8.8,10.475757575757576,1990,1996,44.82,-73.35,VT
1VTDECWQ-500472,Isle La Motte - Lake Champlain,Lake,33,12.3,9.7,10.493939393939394,1990,1996,44.88,-73.36,VT
1VTDECWQ-500473,Isle La Motte - Lake Champlain,Lake,34,12.6,9.4,10.594117647058823,1990,1996,45.01,-73.34,VT
1VTDECWQ-500474,Northeast Arm - Lake Champlain,Lake,35,10.7,8.7,9.442857142857143,1990,1996,44.78,-73.22,VT
1VTDECWQ-500475,Northeast Arm - Lake Champlain,Lake,33,10.7,8.7,9.418181818181818,1990,1996,44.78,-73.25,VT
1VTDECWQ-500486,Old Marsh Pond,Lake,1,2,2,2,2006,2006,43.63,-73.26,VT
1VTDECWQ-500503,Lewis Creek,Stream,407,15.3,2.68,8.240078624078624,1990,2017,44.2467,-73.2461,VT
1VTDECWQ-500504,East Creek,Stream,84,23.6,4,9.338571428571429,1990,1992,43.8,-73.31,VT
1VTDECWQ-500505,Missisquoi River,Stream,437,13.5,2.5,6.85270709382151,1990,2017,44.9169,-73.1283,VT
1VTDECWQ-500506,Stonebridge Brook,Stream,86,28.9,8.7,17.86860465116279,1990,1992,44.68,-73.19,VT
1VTDECWQ-500509,Otter Creek,Stream,423,33,4.99,11.815082742316784,1990,2017,44.1656,-73.2566,VT
1VTDECWQ-500510,Malletts Creek,Stream,94,75,7.8,16.011702127659575,1990,1992,44.55,-73.15,VT
1VTDECWQ-500511,Indian Brook,Stream,105,90.6,13,44.26190476190476,1990,1992,44.55,-73.18,VT
1VTDECWQ-500518,Little Pond Brook,Stream,124,0.66,0.22,0.4153225806451613,1987,2017,42.9172,-73.0633,VT
1VTDECWQ-500519,Reservoir Brook,Stream,4,0.53,0.41,0.445,1982,1993,42.8172,-73.0636,VT
1VTDECWQ-500522,Grout Pond Outlet,Lake,125,0.72,0.21,0.40488,1992,2017,43.0336,-72.9408,VT
1VTDECWQ-500523,Binney Brook,Lake,92,0.55,0.13,0.398804347826087,1986,2017,42.9014,-72.9153,VT
1VTDECWQ-500524,Howe Pond Outlet,Lake,119,1.25,0.29,0.5394117647058824,1981,2017,42.7833,-72.9803,VT
1VTDECWQ-500525,Big Muddy Outlet,Stream,4,0.3,0.23,0.2725,1992,1993,44.7503,-72.6017,VT
1VTDECWQ-500526,Hardwood Brook,Stream,152,0.5,0.17,0.33875,1992,2017,44.4514,-72.5028,VT
1VTDECWQ-500527,Stickney Brook,Stream,100,0.95,0.3,0.6983,1992,2017,42.9167,-72.6758,VT
1VTDECWQ-500528,Stillwater Brook,Stream,7,0.59,0.16,0.38857142857142857,1992,1993,44.28,-72.3,VT
1VTDECWQ-500532,North Pond,Lake,1,2.98,2.98,2.98,2010,2010,44.04,-72.61,VT
1VTDECWQ-500541,High Pond,Lake,2,1.072,0.724,0.898,2011,2011,43.7533,-73.1534,VT
1VTDECWQ-500542,Beaver Pond Outlet,Lake,106,0.64,0.23,0.42660377358490564,1993,2017,45.0003,-71.9389,VT
1VTDECWQ-500561,Sarah Moores Pond,Lake,1,3.85,3.85,3.85,2017,2017,44.324,-72.0715,VT
1VTDECWQ-500562,North Pond,Lake,1,0.32,0.32,0.32,2001,2001,44.1,-73.04,VT
1VTDECWQ-500563,North Pond,Lake,1,0.31,0.31,0.31,2001,2001,43.74,-72.88,VT
1VTDECWQ-500564,Stiles Pond,Lake,2,52.2,29.48,40.84,2015,2015,44.4186,-71.9428,VT
1VTDECWQ-500565,Long HOLE,Lake,1,0.22,0.22,0.22,2001,2001,43.3,-72.95,VT
1VTDECWQ-500566,Halfway Pond,Lake,1,0.23,0.23,0.23,2001,2001,44.9786,-71.9019,VT
1VTDECWQ-500567,Duck Pond,Lake,1,22.74,22.74,22.74,2015,2015,44.3928,-71.9361,VT
1VTDECWQ-500569,Unnamed Pond referred to by DEC as Beaver,Lake,2,4.4,3.06,3.7300000000000004,2008,2011,43.4,-72.46,VT
1VTDECWQ-500622,Pico Pond,Lake,1,4.788,4.788,4.788,2012,2012,43.6492,-72.813,VT
1VTDECWQ-500626,Ryder Pond,Lake,1,21.3,21.3,21.3,2016,2016,42.8154,-72.8446,VT
1VTDECWQ-500631,Porter's Pond,Lake,3,12.5,8.31,9.963333333333333,2010,2016,44.2079,-73.319,VT
1VTDECWQ-500635,Lake Memphremagog,Lake,202,8.496,5.71,7.400410891089109,2007,2013,44.9665,-72.2256,VT
1VTDECWQ-500636,Lake Memphremagog,Lake,209,8.39,6.18,7.430688995215311,2008,2017,44.9818,-72.2168,VT
1VTDECWQ-500638,Scotch Burn,Stream,100,26.5,8.33,14.147,2005,2006,44.1934,-72.1017,VT
1VTDECWQ-500639,Ticklenaked Pond Inlet 2,Stream,31,73.4,18,35.064516129032256,2005,2006,44.19,-72.09,VT
1VTDECWQ-500640,Ticklenaked Pond Inlet 3,Stream,15,63.4,36.1,50.92666666666667,2005,2006,44.19,-72.09,VT
1VTDECWQ-500641,Ticklenaked Pond Inlet 4,Stream,46,45,15.7,27.706521739130434,2005,2006,44.18,-72.09,VT
1VTDECWQ-500644,Scotch Burn,Stream,59,14.3,10.1,12.04406779661017,2005,2006,44.18,-72.1,VT
1VTDECWQ-500645,Barton River,Stream,166,18.3,2.88,9.159530120481927,2008,2017,44.8714,-72.201,VT
1VTDECWQ-500646,Black River,Stream,111,13.5,2.17,6.90536036036036,2008,2017,44.9192,-72.2261,VT
1VTDECWQ-500647,Clyde River,Stream,113,17.3,3.87,9.149690265486726,2008,2017,44.9393,-72.2048,VT
1VTDECWQ-500648,Marsh Brook,Stream,40,9.83,3.52,6.48325,2007,2007,44.962,-72.8716,VT
1VTDECWQ-500649,Pike River Outlet,Stream,13,6.3,5.5,5.833076923076923,2007,2007,44.9861,-72.8545,VT
1VTDECWQ-500650,Muddy Brook,Stream,2,35.9,21,28.45,2007,2007,44.4102,-73.1521,VT
1VTDECWQ-500652,Rock River,Stream,126,25.8,4.49,11.615126984126984,2007,2017,44.9969,-73.0726,VT
1VTDECWQ-500653,John's River Outlet,Stream,1,28.6,28.6,28.6,2008,2008,44.9965,-72.18,VT
1VTDECWQ-500656,Lake Carmi Inlet 6,Stream,1,10.4,10.4,10.4,2007,2007,44.9574,-72.8858,VT
1VTDECWQ-500664,Johns River,Stream,82,35.12,6.34,19.93269512195122,2010,2017,45.002,-72.1392,VT
1VTDECWQ-500665,Jewett Brook,Stream,87,55.6,2.49,25.652494252873563,2009,2017,44.8563,-73.151,VT
1VTDECWQ-500680,Hollow Brook,Stream,1,11.3,11.3,11.3,2013,2013,44.2838,-73.0725,VT
1VTDECWQ-500693,Little Otter Creek,Stream,4,33.9,28.5,32.22,2004,2015,44.1558,-73.1583,VT
1VTDECWQ-500772,Winooski River,Stream,1,33.855,33.855,33.855,2015,2015,44.4015,-72.9975,VT
1VTDECWQ-500784,Bingham Brook,Stream,12,16.6,4.03,9.781666666666666,2004,2005,44.3179,-73.2057,VT
1VTDECWQ-500785,LaPlatte River,Stream,30,117,15.1,42.49,2004,2008,44.3945,-73.2288,VT
1VTDECWQ-500786,LaPlatte River,Stream,32,39.6,14.9,26.403125,2004,2008,44.3252,-73.1102,VT
1VTDECWQ-500787,LaPlatte River,Stream,30,24.3,9.6,18.18466666666667,2004,2008,44.3049,-73.3049,VT
1VTDECWQ-500789,LaPlatte River,Stream,32,117,13.5,46.31875,2004,2008,44.3871,-73.2252,VT
1VTDECWQ-500790,LaPlatte River,Stream,78,126,9.162,34.31976923076923,2004,2015,44.3702,-73.2158,VT
1VTDECWQ-500791,LaPlatte River,Stream,35,174,17.5,52.371428571428574,2004,2008,44.355,-73.1938,VT
1VTDECWQ-500792,LaPlatte River,Stream,59,202,9.96,37.44149152542373,2004,2015,44.3418,-73.1838,VT
1VTDECWQ-500793,LaPlatte River,Stream,33,228,18.2,59.696969696969695,2004,2016,44.3388,-73.1707,VT
1VTDECWQ-500794,LaPlatte River,Stream,51,354,18.2,63.22549019607843,2004,2008,44.3389,-73.1493,VT
1VTDECWQ-500795,LaPlatte River,Stream,46,226,8.08,62.015108695652174,2004,2015,44.3332,-73.1262,VT
1VTDECWQ-500796,LaPlatte River,Stream,39,38.6,7.658,25.784051282051283,2004,2015,44.334,-73.126,VT
1VTDECWQ-500797,McCabes Brook,Stream,30,165,26.7,59.656666666666666,2004,2008,44.3842,-73.237,VT
1VTDECWQ-500798,McCabes Brook,Stream,25,130.9,19,63.8358,2006,2017,44.3846,-73.2371,VT
1VTDECWQ-500799,McCabes Brook,Stream,66,84,14.1,36.778333333333336,2004,2015,44.3831,-73.2385,VT
1VTDECWQ-500800,McCabes Brook,Stream,67,72.4,12.4,41.1734328358209,2004,2015,44.3689,-73.2359,VT
1VTDECWQ-500801,McCabes Brook,Stream,67,299,11.2,46.716567164179104,2004,2015,44.3623,-73.2346,VT
1VTDECWQ-500802,McCabes Brook,Stream,57,96.1,9.94,31.14456140350877,2005,2015,44.3609,-73.234,VT
1VTDECWQ-500803,McCabes Brook,Stream,100,52.2,5.87,16.9948,2004,2015,44.3458,-73.2287,VT
1VTDECWQ-500804,McCabes Brook,Stream,12,42.3,20.8,29.125,2004,2005,44.328,-73.2249,VT
1VTDECWQ-500805,McCabes Brook,Stream,12,19.7,6.7,14.32,2004,2005,44.3152,-73.2315,VT
1VTDECWQ-500806,Mud Hollow Brook,Stream,30,18.2,6.19,12.178,2004,2008,44.3535,-73.1934,VT
1VTDECWQ-500807,Mud Hollow Brook,Stream,12,18.6,7.26,10.545,2004,2005,44.3437,-73.1945,VT
1VTDECWQ-500808,Mud Hollow Brook,Stream,11,23.8,8.54,16.785454545454545,2004,2005,44.3163,-73.2196,VT
1VTDECWQ-500809,Patrick Brook,Stream,31,32.1,18.2,23.858064516129033,2004,2008,44.3411,-73.1059,VT
1VTDECWQ-500810,Patrick Brook,Stream,20,83,19.1,27.22,2006,2008,44.3357,-73.1129,VT
1VTDECWQ-500811,Patrick Brook,Stream,13,30.5,20.6,24.046153846153846,2004,2005,44.3456,-73.0927,VT
1VTDECWQ-500812,Patrick Brook,Stream,13,17.4,15.8,16.776923076923076,2004,2005,44.3597,-73.0807,VT
1VTDECWQ-500813,Unnamed Brook,Stream,13,13.6,3.71,8.169230769230769,2004,2005,44.3284,-73.1143,VT
1VTDECWQ-500831,Poultney River,Stream,1,7.5,7.5,7.5,2004,2004,43.4839,-73.148,VT
1VTDECWQ-500837,Whetstone Brook,Stream,4,36.4,20.6,27.275,2003,2013,42.8506,-72.5594,VT
1VTDECWQ-500843,Whetstone Brook,Stream,2,10.4,10.3,10.350000000000001,2012,2012,42.8702,-72.6575,VT
1VTDECWQ-500845,Flood Brook,Stream,1,3.44,3.44,3.44,2017,2017,43.2524,-72.8866,VT
1VTDECWQ-500854,Crosby Brook,Stream,1,14.4,14.4,14.4,2004,2004,42.8844,-72.5575,VT
1VTDECWQ-500856,West River,Stream,2,11.9,9,10.45,2003,2003,43.1096,-72.7757,VT
1VTDECWQ-500875,Stevens Brook,Stream,2,147,138,142.5,2009,2011,44.8214,-73.0872,VT
1VTDECWQ-500879,Jewett Brook,Stream,6,51,12.5,31.026666666666667,2015,2017,44.8363,-73.1495,VT
1VTDECWQ-500882,Rugg Brook,Stream,4,71.7,51.3,62.75,2004,2012,44.7779,-73.127,VT
1VTDECWQ-500900,East Creek,Stream,3,20.5,17.6,19.066666666666666,2016,2017,43.691,-72.9569,VT
1VTDECWQ-500910,Moon Brook,Stream,11,142,53.6,112.32727272727273,2005,2014,43.5999,-72.9675,VT
1VTDECWQ-500911,Moon Brook,Stream,7,124,73,101.7,2004,2012,43.5941,-72.9823,VT
1VTDECWQ-500912,Mussey Brook,Stream,10,74.1,27.9,61.82,2004,2014,43.5942,-72.9794,VT
1VTDECWQ-500923,Otter Creek,Stream,2,21.3,15.1,18.2,2016,2016,43.6024,-72.9942,VT
